0.0,-0.5,-0.775,0.03125
0.0,-0.5,-0.775,0.1375
0.0,-0.5,-0.775,0.24375
0.0,-0.5,-0.55,-0.075
0.0,-0.5,-0.55,0.03125
0.0,-0.5,-0.55,0.1375
0.0,-0.5,-0.55,0.24375
0.0,-0.5,-0.325,-0.075
0.0,-0.5,-0.325,0.03125
0.0,-0.5,-0.325,0.1375
0.0,-0.5,-0.325,0.24375
0.0,-0.225,-1.0,-0.075
0.0,-0.225,-1.0,0.03125
0.0,-0.225,-1.0,0.1375
0.0,-0.225,-1.0,0.24375
0.0,-0.225,-0.775,-0.075
0.0,-0.225,-0.775,0.03125
0.0,-0.225,-0.775,0.1375
0.0,-0.225,-0.775,0.24375
0.0,-0.225,-0.55,-0.075
0.0,-0.225,-0.55,0.03125
0.0,-0.225,-0.55,0.1375
0.0,-0.225,-0.55,0.24375
0.0,-0.225,-0.325,-0.075
0.0,-0.225,-0.325,0.03125
0.0,-0.225,-0.325,0.1375
0.0,-0.225,-0.325,0.24375
0.0,0.05,-1.0,-0.075
0.0,0.05,-1.0,0.03125
0.0,0.05,-1.0,0.1375
0.0,0.05,-1.0,0.24375
0.0,0.05,-0.775,-0.075
0.0,0.05,-0.775,0.03125
0.0,0.05,-0.775,0.1375
0.0,0.05,-0.775,0.24375
0.0,0.05,-0.55,-0.075
0.0,0.05,-0.55,0.03125
0.0,0.05,-0.55,0.1375
0.0,0.05,-0.55,0.24375
0.0,0.05,-0.325,-0.075
0.0,0.05,-0.325,0.03125
0.0,0.05,-0.325,0.1375
0.0,0.05,-0.325,0.24375
0.0,0.325,-1.0,-0.075
0.0,0.325,-1.0,0.03125
0.0,0.325,-1.0,0.1375
0.0,0.325,-1.0,0.24375
0.0,0.325,-0.775,-0.075
0.0,0.325,-0.775,0.03125
0.0,0.325,-0.775,0.1375
0.0,0.325,-0.775,0.24375
0.0,0.325,-0.55,-0.075
0.0,0.325,-0.55,0.03125
0.0,0.325,-0.55,0.1375
0.0,0.325,-0.55,0.24375
0.0,0.325,-0.325,-0.075
0.0,0.325,-0.325,0.03125
0.0,0.325,-0.325,0.1375
0.0,0.325,-0.325,0.24375
0.075,-0.5,-1.0,-0.075
0.075,-0.5,-1.0,0.03125
0.075,-0.5,-1.0,0.1375
0.075,-0.5,-1.0,0.24375
0.075,-0.5,-0.775,-0.075
0.075,-0.5,-0.775,0.03125
0.075,-0.5,-0.775,0.1375
0.075,-0.5,-0.775,0.24375
0.075,-0.5,-0.55,-0.075
0.075,-0.5,-0.55,0.03125
0.075,-0.5,-0.55,0.1375
0.075,-0.5,-0.55,0.24375
0.075,-0.5,-0.325,-0.075
0.075,-0.5,-0.325,0.03125
0.075,-0.5,-0.325,0.1375
0.075,-0.5,-0.325,0.24375
0.075,-0.225,-1.0,-0.075
0.075,-0.225,-1.0,0.03125
0.075,-0.225,-1.0,0.1375
0.075,-0.225,-1.0,0.24375
0.075,-0.225,-0.775,-0.075
0.075,-0.225,-0.775,0.03125
0.075,-0.225,-0.775,0.1375
0.075,-0.225,-0.775,0.24375
0.075,-0.225,-0.55,-0.075
0.075,-0.225,-0.55,0.03125
0.075,-0.225,-0.55,0.1375
0.075,-0.225,-0.55,0.24375
0.075,-0.225,-0.325,-0.075
0.075,-0.225,-0.325,0.03125
0.075,-0.225,-0.325,0.1375
0.075,-0.225,-0.325,0.24375
0.075,0.05,-1.0,-0.075
0.075,0.05,-1.0,0.03125
0.075,0.05,-1.0,0.1375
0.075,0.05,-1.0,0.24375
0.075,0.05,-0.775,-0.075
0.075,0.05,-0.775,0.03125
0.075,0.05,-0.775,0.1375
0.075,0.05,-0.775,0.24375
0.075,0.05,-0.55,-0.075
0.075,0.05,-0.55,0.03125
0.075,0.05,-0.55,0.1375
0.075,0.05,-0.55,0.24375
0.075,0.05,-0.325,-0.075
0.075,0.05,-0.325,0.03125
0.075,0.05,-0.325,0.1375
0.075,0.05,-0.325,0.24375
0.075,0.325,-1.0,-0.075
0.075,0.325,-1.0,0.03125
0.075,0.325,-1.0,0.1375
0.075,0.325,-1.0,0.24375
0.075,0.325,-0.775,-0.075
0.075,0.325,-0.775,0.03125
0.075,0.325,-0.775,0.1375
0.075,0.325,-0.775,0.24375
0.075,0.325,-0.55,-0.075
0.075,0.325,-0.55,0.03125
0.075,0.325,-0.55,0.1375
0.075,0.325,-0.55,0.24375
0.075,0.325,-0.325,-0.075
0.075,0.325,-0.325,0.03125
0.075,0.325,-0.325,0.1375
0.075,0.325,-0.325,0.24375
0.15,-0.5,-1.0,-0.075
0.15,-0.5,-1.0,0.03125
0.15,-0.5,-1.0,0.1375
0.15,-0.5,-1.0,0.24375
0.15,-0.5,-0.775,-0.075
0.15,-0.5,-0.775,0.03125
0.15,-0.5,-0.775,0.1375
0.15,-0.5,-0.775,0.24375
0.15,-0.5,-0.55,-0.075
0.15,-0.5,-0.55,0.03125
0.15,-0.5,-0.55,0.1375
0.15,-0.5,-0.55,0.24375
0.15,-0.5,-0.325,-0.075
0.15,-0.5,-0.325,0.03125
0.15,-0.5,-0.325,0.1375
0.15,-0.5,-0.325,0.24375
0.15,-0.225,-1.0,-0.075
0.15,-0.225,-1.0,0.03125
0.15,-0.225,-1.0,0.1375
0.15,-0.225,-1.0,0.24375
0.15,-0.225,-0.775,-0.075
0.15,-0.225,-0.775,0.03125
0.15,-0.225,-0.775,0.1375
0.15,-0.225,-0.775,0.24375
0.15,-0.225,-0.55,-0.075
0.15,-0.225,-0.55,0.03125
0.15,-0.225,-0.55,0.1375
0.15,-0.225,-0.55,0.24375
0.15,-0.225,-0.325,-0.075
0.15,-0.225,-0.325,0.03125
0.15,-0.225,-0.325,0.1375
0.15,-0.225,-0.325,0.24375
0.15,0.05,-1.0,-0.075
0.15,0.05,-1.0,0.03125
0.15,0.05,-1.0,0.1375
0.15,0.05,-1.0,0.24375
0.15,0.05,-0.775,-0.075
0.15,0.05,-0.775,0.03125
0.15,0.05,-0.775,0.1375
0.15,0.05,-0.775,0.24375
0.15,0.05,-0.55,-0.075
0.15,0.05,-0.55,0.03125
0.15,0.05,-0.55,0.1375
0.15,0.05,-0.55,0.24375
0.15,0.05,-0.325,-0.075
0.15,0.05,-0.325,0.03125
0.15,0.05,-0.325,0.1375
0.15,0.05,-0.325,0.24375
0.15,0.325,-1.0,-0.075
0.15,0.325,-1.0,0.03125
0.15,0.325,-1.0,0.1375
0.15,0.325,-1.0,0.24375
0.15,0.325,-0.775,-0.075
0.15,0.325,-0.775,0.03125
0.15,0.325,-0.775,0.1375
0.15,0.325,-0.775,0.24375
0.15,0.325,-0.55,-0.075
0.15,0.325,-0.55,0.03125
0.15,0.325,-0.55,0.1375
0.15,0.325,-0.55,0.24375
0.15,0.325,-0.325,-0.075
0.15,0.325,-0.325,0.03125
0.15,0.325,-0.325,0.1375
0.15,0.325,-0.325,0.24375
0.225,-0.5,-1.0,-0.075
0.225,-0.5,-1.0,0.03125
0.225,-0.5,-1.0,0.1375
0.225,-0.5,-1.0,0.24375
0.225,-0.5,-0.775,-0.075
0.225,-0.5,-0.775,0.03125
0.225,-0.5,-0.775,0.1375
0.225,-0.5,-0.775,0.24375
0.225,-0.5,-0.55,-0.075
0.225,-0.5,-0.55,0.03125
0.225,-0.5,-0.55,0.1375
0.225,-0.5,-0.55,0.24375
0.225,-0.5,-0.325,-0.075
0.225,-0.5,-0.325,0.03125
0.225,-0.5,-0.325,0.1375
0.225,-0.5,-0.325,0.24375
0.225,-0.225,-1.0,-0.075
0.225,-0.225,-1.0,0.03125
0.225,-0.225,-1.0,0.1375
0.225,-0.225,-1.0,0.24375
0.225,-0.225,-0.775,-0.075
0.225,-0.225,-0.775,0.03125
0.225,-0.225,-0.775,0.1375
0.225,-0.225,-0.775,0.24375
0.225,-0.225,-0.55,-0.075
0.225,-0.225,-0.55,0.03125
0.225,-0.225,-0.55,0.1375
0.225,-0.225,-0.55,0.24375
0.225,-0.225,-0.325,-0.075
0.225,-0.225,-0.325,0.03125
0.225,-0.225,-0.325,0.1375
0.225,-0.225,-0.325,0.24375
0.225,0.05,-1.0,-0.075
0.225,0.05,-1.0,0.03125
0.225,0.05,-1.0,0.1375
0.225,0.05,-1.0,0.24375
0.225,0.05,-0.775,-0.075
0.225,0.05,-0.775,0.03125
0.225,0.05,-0.775,0.1375
0.225,0.05,-0.775,0.24375
0.225,0.05,-0.55,-0.075
0.225,0.05,-0.55,0.03125
0.225,0.05,-0.55,0.1375
0.225,0.05,-0.55,0.24375
0.225,0.05,-0.325,-0.075
0.225,0.05,-0.325,0.03125
0.225,0.05,-0.325,0.1375
0.225,0.05,-0.325,0.24375
0.225,0.325,-1.0,-0.075
0.225,0.325,-1.0,0.03125
0.225,0.325,-1.0,0.1375
0.225,0.325,-1.0,0.24375
0.225,0.325,-0.775,-0.075
0.225,0.325,-0.775,0.03125
0.225,0.325,-0.775,0.1375
0.225,0.325,-0.775,0.24375
0.225,0.325,-0.55,-0.075
0.225,0.325,-0.55,0.03125
0.225,0.325,-0.55,0.1375
0.225,0.325,-0.55,0.24375
0.225,0.325,-0.325,-0.075
0.225,0.325,-0.325,0.03125
0.225,0.325,-0.325,0.1375
0.225,0.325,-0.325,0.24375
1.5,2.525,1.7,0.35
0.0,-0.5,-1.0,0.35
0.6,0.6,-0.1,0.9875
0.6,0.6,-0.1,-0.5
0.6,0.6,-0.1,-0.2875
0.6,0.6,0.575,0.775
0.6,0.6,0.575,0.9875
0.6,0.6,0.575,-0.5
0.6,0.6,0.575,-0.2875
0.6,0.6,-0.55,0.775
0.6,0.6,-0.55,0.9875
0.6,0.6,-0.55,-0.5
0.6,0.6,-0.55,-0.2875
0.6,0.6,0.125,0.775
0.6,0.6,0.125,0.9875
0.6,0.6,0.125,-0.5
0.6,0.6,0.125,-0.2875
0.6,1.35625,-0.1,0.775
0.6,1.35625,-0.1,0.9875
0.6,1.35625,-0.1,-0.5
0.6,1.35625,-0.1,-0.2875
0.6,1.35625,0.575,0.775
0.6,1.35625,0.575,0.9875
0.6,1.35625,0.575,-0.5
0.6,1.35625,0.575,-0.2875
0.6,1.35625,-0.55,0.775
0.6,1.35625,-0.55,0.9875
0.6,1.35625,-0.55,-0.5
0.6,1.35625,-0.55,-0.2875
0.6,1.35625,0.125,0.775
0.6,1.35625,0.125,0.9875
0.6,1.35625,0.125,-0.5
0.6,1.35625,0.125,-0.2875
0.6,-0.0875,-0.1,0.775
0.6,-0.0875,-0.1,0.9875
0.6,-0.0875,-0.1,-0.5
0.6,-0.0875,-0.1,-0.2875
0.6,-0.0875,0.575,0.775
0.6,-0.0875,0.575,0.9875
0.6,-0.0875,0.575,-0.5
0.6,-0.0875,0.575,-0.2875
0.6,-0.0875,-0.55,0.775
0.6,-0.0875,-0.55,0.9875
0.6,-0.0875,-0.55,-0.5
0.6,-0.0875,-0.55,-0.2875
0.6,-0.0875,0.125,0.775
0.6,-0.0875,0.125,0.9875
0.6,-0.0875,0.125,-0.5
0.6,-0.0875,0.125,-0.2875
0.6,0.66875,-0.1,0.775
0.6,0.66875,-0.1,0.9875
0.6,0.66875,-0.1,-0.5
0.6,0.66875,-0.1,-0.2875
0.6,0.66875,0.575,0.775
0.6,0.66875,0.575,0.9875
0.6,0.66875,0.575,-0.5
0.6,0.66875,0.575,-0.2875
0.6,0.66875,-0.55,0.775
0.6,0.66875,-0.55,0.9875
0.6,0.66875,-0.55,-0.5
0.6,0.66875,-0.55,-0.2875
0.6,0.66875,0.125,0.775
0.6,0.66875,0.125,0.9875
0.6,0.66875,0.125,-0.5
0.6,0.66875,0.125,-0.2875
0.975,0.6,-0.1,0.775
0.975,0.6,-0.1,0.9875
0.975,0.6,-0.1,-0.5
0.975,0.6,-0.1,-0.2875
0.975,0.6,0.575,0.775
0.975,0.6,0.575,0.9875
0.975,0.6,0.575,-0.5
0.975,0.6,0.575,-0.2875
0.975,0.6,-0.55,0.775
0.975,0.6,-0.55,0.9875
0.975,0.6,-0.55,-0.5
0.975,0.6,-0.55,-0.2875
0.975,0.6,0.125,0.775
0.975,0.6,0.125,0.9875
0.975,0.6,0.125,-0.5
0.975,0.6,0.125,-0.2875
0.975,1.35625,-0.1,0.775
0.975,1.35625,-0.1,0.9875
0.975,1.35625,-0.1,-0.5
0.975,1.35625,-0.1,-0.2875
0.975,1.35625,0.575,0.775
0.975,1.35625,0.575,0.9875
0.975,1.35625,0.575,-0.5
0.975,1.35625,0.575,-0.2875
0.975,1.35625,-0.55,0.775
0.975,1.35625,-0.55,0.9875
0.975,1.35625,-0.55,-0.5
0.975,1.35625,-0.55,-0.2875
0.975,1.35625,0.125,0.775
0.975,1.35625,0.125,0.9875
0.975,1.35625,0.125,-0.5
0.975,1.35625,0.125,-0.2875
0.975,-0.0875,-0.1,0.775
0.975,-0.0875,-0.1,0.9875
0.975,-0.0875,-0.1,-0.5
0.975,-0.0875,-0.1,-0.2875
0.975,-0.0875,0.575,0.775
0.975,-0.0875,0.575,0.9875
0.975,-0.0875,0.575,-0.5
0.975,-0.0875,0.575,-0.2875
0.975,-0.0875,-0.55,0.775
0.975,-0.0875,-0.55,0.9875
0.975,-0.0875,-0.55,-0.5
0.975,-0.0875,-0.55,-0.2875
0.975,-0.0875,0.125,0.775
0.975,-0.0875,0.125,0.9875
0.975,-0.0875,0.125,-0.5
0.975,-0.0875,0.125,-0.2875
0.975,0.66875,-0.1,0.775
0.975,0.66875,-0.1,0.9875
0.975,0.66875,-0.1,-0.5
0.975,0.66875,-0.1,-0.2875
0.975,0.66875,0.575,0.775
0.975,0.66875,0.575,0.9875
0.975,0.66875,0.575,-0.5
0.975,0.66875,0.575,-0.2875
0.975,0.66875,-0.55,0.775
0.975,0.66875,-0.55,0.9875
0.975,0.66875,-0.55,-0.5
0.975,0.66875,-0.55,-0.2875
0.975,0.66875,0.125,0.775
0.975,0.66875,0.125,0.9875
0.975,0.66875,0.125,-0.5
0.975,0.66875,0.125,-0.2875
0.15,0.6,-0.1,0.775
0.15,0.6,-0.1,0.9875
0.15,0.6,-0.1,-0.5
0.15,0.6,-0.1,-0.2875
0.15,0.6,0.575,0.775
0.15,0.6,0.575,0.9875
0.15,0.6,0.575,-0.5
0.15,0.6,0.575,-0.2875
0.15,0.6,-0.55,0.775
0.15,0.6,-0.55,0.9875
0.15,0.6,-0.55,-0.5
0.15,0.6,-0.55,-0.2875
0.15,0.6,0.125,0.775
0.15,0.6,0.125,0.9875
0.15,0.6,0.125,-0.5
0.15,0.6,0.125,-0.2875
0.15,1.35625,-0.1,0.775
0.15,1.35625,-0.1,0.9875
0.15,1.35625,-0.1,-0.5
0.15,1.35625,-0.1,-0.2875
0.15,1.35625,0.575,0.775
0.15,1.35625,0.575,0.9875
0.15,1.35625,0.575,-0.5
0.15,1.35625,0.575,-0.2875
0.15,1.35625,-0.55,0.775
0.15,1.35625,-0.55,0.9875
0.15,1.35625,-0.55,-0.5
0.15,1.35625,-0.55,-0.2875
0.15,1.35625,0.125,0.775
0.15,1.35625,0.125,0.9875
0.15,1.35625,0.125,-0.5
0.15,1.35625,0.125,-0.2875
0.15,-0.0875,-0.1,0.775
0.15,-0.0875,-0.1,0.9875
0.15,-0.0875,-0.1,-0.5
0.15,-0.0875,-0.1,-0.2875
0.15,-0.0875,0.575,0.775
0.15,-0.0875,0.575,0.9875
0.15,-0.0875,0.575,-0.5
0.15,-0.0875,0.575,-0.2875
0.15,-0.0875,-0.55,0.775
0.15,-0.0875,-0.55,0.9875
0.15,-0.0875,-0.55,-0.5
0.15,-0.0875,-0.55,-0.2875
0.15,-0.0875,0.125,0.775
0.15,-0.0875,0.125,0.9875
0.15,-0.0875,0.125,-0.5
0.15,-0.0875,0.125,-0.2875
0.15,0.66875,-0.1,0.775
0.15,0.66875,-0.1,0.9875
0.15,0.66875,-0.1,-0.5
0.15,0.66875,-0.1,-0.2875
0.15,0.66875,0.575,0.775
0.15,0.66875,0.575,0.9875
0.15,0.66875,0.575,-0.5
0.15,0.66875,0.575,-0.2875
0.15,0.66875,-0.55,0.775
0.15,0.66875,-0.55,0.9875
0.15,0.66875,-0.55,-0.5
0.15,0.66875,-0.55,-0.2875
0.15,0.66875,0.125,0.775
0.15,0.66875,0.125,0.9875
0.15,0.66875,0.125,-0.5
0.15,0.66875,0.125,-0.2875
0.525,0.6,-0.1,0.775
0.525,0.6,-0.1,0.9875
0.525,0.6,-0.1,-0.5
0.525,0.6,-0.1,-0.2875
0.525,0.6,0.575,0.775
0.525,0.6,0.575,0.9875
0.525,0.6,0.575,-0.5
0.525,0.6,0.575,-0.2875
0.525,0.6,-0.55,0.775
0.525,0.6,-0.55,0.9875
0.525,0.6,-0.55,-0.5
0.525,0.6,-0.55,-0.2875
0.525,0.6,0.125,0.775
0.525,0.6,0.125,0.9875
0.525,0.6,0.125,-0.5
0.525,0.6,0.125,-0.2875
0.525,1.35625,-0.1,0.775
0.525,1.35625,-0.1,0.9875
0.525,1.35625,-0.1,-0.5
0.525,1.35625,-0.1,-0.2875
0.525,1.35625,0.575,0.775
0.525,1.35625,0.575,0.9875
0.525,1.35625,0.575,-0.5
0.525,1.35625,0.575,-0.2875
0.525,1.35625,-0.55,0.775
0.525,1.35625,-0.55,0.9875
0.525,1.35625,-0.55,-0.5
0.525,1.35625,-0.55,-0.2875
0.525,1.35625,0.125,0.775
0.525,1.35625,0.125,0.9875
0.525,1.35625,0.125,-0.5
0.525,1.35625,0.125,-0.2875
0.525,-0.0875,-0.1,0.775
0.525,-0.0875,-0.1,0.9875
0.525,-0.0875,-0.1,-0.5
0.525,-0.0875,-0.1,-0.2875
0.525,-0.0875,0.575,0.775
0.525,-0.0875,0.575,0.9875
0.525,-0.0875,0.575,-0.5
0.525,-0.0875,0.575,-0.2875
0.525,-0.0875,-0.55,0.775
0.525,-0.0875,-0.55,0.9875
0.525,-0.0875,-0.55,-0.5
0.525,-0.0875,-0.55,-0.2875
0.525,-0.0875,0.125,0.775
0.525,-0.0875,0.125,0.9875
0.525,-0.0875,0.125,-0.5
0.525,-0.0875,0.125,-0.2875
0.525,0.66875,-0.1,0.775
0.525,0.66875,-0.1,0.9875
0.525,0.66875,-0.1,-0.5
0.525,0.66875,-0.1,-0.2875
0.525,0.66875,0.575,0.775
0.525,0.66875,0.575,0.9875
0.525,0.66875,0.575,-0.5
0.525,0.66875,0.575,-0.2875
0.525,0.66875,-0.55,0.775
0.525,0.66875,-0.55,0.9875
0.525,0.66875,-0.55,-0.5
0.525,0.66875,-0.55,-0.2875
0.525,0.66875,0.125,0.775
0.525,0.66875,0.125,0.9875
0.525,0.66875,0.125,-0.5
0.525,0.66875,0.125,-0.2875
